StudentID,FirstName,LastName,Age,Gender,City,State,Email,PhoneNumber,Stage,ExamDateTime,Status
S202507704,Pranav,Pawar,21,Male,Ahmedabad,Gujarat,pranav.pawar.s202507704@example.in,7624547423,IQ Test,2025-03-01 15:04:59,Fail
S202507705,Harsh,Sharma,20,Male,Bhubaneswar,Odisha,harsh.sharma.s202507705@example.in,9786517772,Technical Entrance Test,2025-01-18 10:35:03,Fail
S202507706,Kavya,Pillai,25,Female,Bengaluru,Karnataka,kavya.pillai.s202507706@example.in,6728299880,Technical Entrance Test,2025-01-18 17:27:51,Fail
S202507707,Vivaan,Shetty,24,Male,Gurugram,Haryana,vivaan.shetty.s202507707@example.in,6463400627,Technical Entrance Test,2025-01-18 16:05:03,Fail
S202507708,Sanya,Khan,20,Female,Pune,Maharashtra,sanya.khan.s202507708@example.in,7681308809,Technical Entrance Test,2025-01-18 16:40:26,Fail
S202507709,Mahima,Shetty,20,Female,Hyderabad,Telangana,mahima.shetty.s202507709@example.in,9510023283,Technical Entrance Test,2025-01-18 13:51:55,Pass
S202507709,Mahima,Shetty,20,Female,Hyderabad,Telangana,mahima.shetty.s202507709@example.in,9510023283,IQ Test,2025-03-01 10:46:00,Fail
S202507710,Rohan,Yadav,22,Male,Kochi,Kerala,rohan.yadav.s202507710@example.in,9373619759,Technical Entrance Test,2025-01-18 15:16:45,Fail
S202507711,Vivaan,Das,19,Male,Delhi,Delhi,vivaan.das.s202507711@example.in,9448909218,Technical Entrance Test,2025-01-18 09:03:27,Fail
S202507712,Riya,Das,23,Female,Kolkata,West Bengal,riya.das.s202507712@example.in,6318799843,Technical Entrance Test,2025-01-18 09:09:22,Fail
S202507713,Akash,Joshi,19,Male,Chandigarh,Chandigarh,akash.joshi.s202507713@example.in,9923996955,Technical Entrance Test,2025-01-18 16:04:52,Fail
S202507714,Siddharth,Das,18,Male,Noida,Uttar Pradesh,siddharth.das.s202507714@example.in,9627870878,Technical Entrance Test,2025-01-18 16:54:45,Pass
S202507714,Siddharth,Das,18,Male,Noida,Uttar Pradesh,siddharth.das.s202507714@example.in,9627870878,IQ Test,2025-03-01 14:22:02,Fail
S202507715,Aman,Mukherjee,20,Male,Kolkata,West Bengal,aman.mukherjee.s202507715@example.in,9687263982,Technical Entrance Test,2025-01-18 16:41:55,Fail
S202507716,Anirudh,Joshi,23,Male,Mumbai,Maharashtra,anirudh.joshi.s202507716@example.in,7552204944,Technical Entrance Test,2025-01-18 14:17:19,Fail
S202507717,Jahnavi,Nair,18,Female,Jaipur,Rajasthan,jahnavi.nair.s202507717@example.in,6275095352,Technical Entrance Test,2025-01-18 12:44:51,Fail
S202507718,Ishaan,Pillai,21,Male,Delhi,Delhi,ishaan.pillai.s202507718@example.in,8087633978,Technical Entrance Test,2025-01-18 16:24:11,Fail
S202507719,Simran,Patel,22,Female,Noida,Uttar Pradesh,simran.patel.s202507719@example.in,6865039434,Technical Entrance Test,2025-01-18 11:11:41,Fail
S202507720,Sachin,Khan,25,Male,Chennai,Tamil Nadu,sachin.khan.s202507720@example.in,6389911017,Technical Entrance Test,2025-01-18 17:04:14,Fail
S202507721,Meera,Mishra,25,Female,Kolkata,West Bengal,meera.mishra.s202507721@example.in,6557262442,Technical Entrance Test,2025-01-18 17:36:46,Fail
S202507722,Sanya,Sharma,21,Female,Chennai,Tamil Nadu,sanya.sharma.s202507722@example.in,8373046929,Technical Entrance Test,2025-01-18 11:36:19,Fail
S202507723,Suresh,Chatterjee,22,Male,Lucknow,Uttar Pradesh,suresh.chatterjee.s202507723@example.in,8735653581,Technical Entrance Test,2025-01-18 09:14:46,Fail
S202507724,Karthik,Shetty,19,Male,Thiruvananthapuram,Kerala,karthik.shetty.s202507724@example.in,9545937398,Technical Entrance Test,2025-01-18 16:43:03,Fail
S202507725,Isha,Verma,23,Female,Hyderabad,Telangana,isha.verma.s202507725@example.in,8558395510,Technical Entrance Test,2025-01-18 13:55:02,Fail
S202507726,Avni,Kaur,24,Female,Chennai,Tamil Nadu,avni.kaur.s202507726@example.in,6246818042,Technical Entrance Test,2025-01-18 14:24:03,Pass
S202507726,Avni,Kaur,24,Female,Chennai,Tamil Nadu,avni.kaur.s202507726@example.in,6246818042,IQ Test,2025-03-01 12:00:35,Fail
S202507727,Yash,Mehta,23,Male,Jaipur,Rajasthan,yash.mehta.s202507727@example.in,7268774864,Technical Entrance Test,2025-01-18 16:24:48,Fail
S202507728,Rahul,Kulkarni,21,Male,Ahmedabad,Gujarat,rahul.kulkarni.s202507728@example.in,8895150667,Technical Entrance Test,2025-01-18 14:46:21,Fail
S202507729,Akash,Tiwari,25,Male,Bhubaneswar,Odisha,akash.tiwari.s202507729@example.in,8100043475,Technical Entrance Test,2025-01-18 16:03:35,Pass
S202507729,Akash,Tiwari,25,Male,Bhubaneswar,Odisha,akash.tiwari.s202507729@example.in,8100043475,IQ Test,2025-03-01 10:50:52,Pass
S202507729,Akash,Tiwari,25,Male,Bhubaneswar,Odisha,akash.tiwari.s202507729@example.in,8100043475,Descriptive Exam,2025-04-15 15:19:31,Pass
S202507729,Akash,Tiwari,25,Male,Bhubaneswar,Odisha,akash.tiwari.s202507729@example.in,8100043475,Face-to-Face Interview,2025-06-10 17:33:28,Fail
S202507730,Sneha,Das,20,Female,Jaipur,Rajasthan,sneha.das.s202507730@example.in,7911121035,Technical Entrance Test,2025-01-18 14:40:26,Fail
S202507731,Tanvi,Patel,23,Female,Kolkata,West Bengal,tanvi.patel.s202507731@example.in,9494558500,Technical Entrance Test,2025-01-18 11:04:27,Pass
S202507731,Tanvi,Patel,23,Female,Kolkata,West Bengal,tanvi.patel.s202507731@example.in,9494558500,IQ Test,2025-03-01 13:06:54,Fail
S202507732,Aarav,Iyer,21,Male,Pune,Maharashtra,aarav.iyer.s202507732@example.in,8777817261,Technical Entrance Test,2025-01-18 14:53:36,Pass
S202507732,Aarav,Iyer,21,Male,Pune,Maharashtra,aarav.iyer.s202507732@example.in,8777817261,IQ Test,2025-03-01 09:24:23,Pass
S202507732,Aarav,Iyer,21,Male,Pune,Maharashtra,aarav.iyer.s202507732@example.in,8777817261,Descriptive Exam,2025-04-15 13:08:39,Fail
S202507733,Aditi,Shetty,18,Female,Lucknow,Uttar Pradesh,aditi.shetty.s202507733@example.in,6529388654,Technical Entrance Test,2025-01-18 15:41:38,Fail
S202507734,Aman,Reddy,18,Male,Kolkata,West Bengal,aman.reddy.s202507734@example.in,9393247941,Technical Entrance Test,2025-01-18 15:34:41,Fail
S202507735,Tejas,Yadav,18,Male,Ahmedabad,Gujarat,tejas.yadav.s202507735@example.in,9440500875,Technical Entrance Test,2025-01-18 14:46:35,Pass
S202507735,Tejas,Yadav,18,Male,Ahmedabad,Gujarat,tejas.yadav.s202507735@example.in,9440500875,IQ Test,2025-03-01 11:27:34,Pass
S202507735,Tejas,Yadav,18,Male,Ahmedabad,Gujarat,tejas.yadav.s202507735@example.in,9440500875,Descriptive Exam,2025-04-15 09:25:10,Pass
S202507735,Tejas,Yadav,18,Male,Ahmedabad,Gujarat,tejas.yadav.s202507735@example.in,9440500875,Face-to-Face Interview,2025-06-10 11:19:29,Pass
S202507736,Nandini,Iyer,19,Female,Pune,Maharashtra,nandini.iyer.s202507736@example.in,6478319797,Technical Entrance Test,2025-01-18 12:58:16,Pass
S202507736,Nandini,Iyer,19,Female,Pune,Maharashtra,nandini.iyer.s202507736@example.in,6478319797,IQ Test,2025-03-01 11:20:00,Pass
S202507736,Nandini,Iyer,19,Female,Pune,Maharashtra,nandini.iyer.s202507736@example.in,6478319797,Descriptive Exam,2025-04-15 11:22:17,Fail
S202507737,Manish,Joshi,19,Male,Kolkata,West Bengal,manish.joshi.s202507737@example.in,7294303568,Technical Entrance Test,2025-01-18 17:45:51,Fail
S202507738,Shivam,Pawar,24,Male,Hyderabad,Telangana,shivam.pawar.s202507738@example.in,8284043452,Technical Entrance Test,2025-01-18 09:28:33,Fail
S202507739,Siddharth,Reddy,20,Male,Mumbai,Maharashtra,siddharth.reddy.s202507739@example.in,9970412014,Technical Entrance Test,2025-01-18 13:52:57,Pass
S202507739,Siddharth,Reddy,20,Male,Mumbai,Maharashtra,siddharth.reddy.s202507739@example.in,9970412014,IQ Test,2025-03-01 13:55:03,Fail
S202507740,Gaurav,Tiwari,18,Male,Bengaluru,Karnataka,gaurav.tiwari.s202507740@example.in,6160748317,Technical Entrance Test,2025-01-18 16:16:49,Pass
S202507740,Gaurav,Tiwari,18,Male,Bengaluru,Karnataka,gaurav.tiwari.s202507740@example.in,6160748317,IQ Test,2025-03-01 14:56:43,Fail
S202507741,Prachi,Rao,21,Female,Ahmedabad,Gujarat,prachi.rao.s202507741@example.in,6120247251,Technical Entrance Test,2025-01-18 14:28:01,Fail
S202507742,Sneha,Mukherjee,19,Female,Thiruvananthapuram,Kerala,sneha.mukherjee.s202507742@example.in,6102176206,Technical Entrance Test,2025-01-18 14:10:19,Fail
S202507743,Aditya,Jain,21,Male,Bhubaneswar,Odisha,aditya.jain.s202507743@example.in,9114228920,Technical Entrance Test,2025-01-18 09:23:31,Fail
S202507744,Rakesh,Menon,23,Male,Pune,Maharashtra,rakesh.menon.s202507744@example.in,6032081557,Technical Entrance Test,2025-01-18 15:00:54,Fail
S202507745,Bhavya,Iyer,19,Female,Lucknow,Uttar Pradesh,bhavya.iyer.s202507745@example.in,9996374429,Technical Entrance Test,2025-01-18 09:29:01,Pass
S202507745,Bhavya,Iyer,19,Female,Lucknow,Uttar Pradesh,bhavya.iyer.s202507745@example.in,9996374429,IQ Test,2025-03-01 09:13:11,Fail
S202507746,Rohit,Singh,24,Male,Visakhapatnam,Andhra Pradesh,rohit.singh.s202507746@example.in,8042167784,Technical Entrance Test,2025-01-18 09:19:24,Fail
S202507747,Rahul,Mehta,25,Male,Kolkata,West Bengal,rahul.mehta.s202507747@example.in,6019697139,Technical Entrance Test,2025-01-18 11:22:43,Fail
S202507748,Sanya,Iyer,21,Female,Hyderabad,Telangana,sanya.iyer.s202507748@example.in,7564687278,Technical Entrance Test,2025-01-18 16:46:15,Fail
S202507749,Sanjay,Shetty,19,Male,Guwahati,Assam,sanjay.shetty.s202507749@example.in,8006216805,Technical Entrance Test,2025-01-18 13:57:35,Fail
S202507750,Priya,Mishra,18,Female,Bengaluru,Karnataka,priya.mishra.s202507750@example.in,6285554218,Technical Entrance Test,2025-01-18 17:54:26,Fail
S202507751,Nikhil,Kaur,25,Male,Gurugram,Haryana,nikhil.kaur.s202507751@example.in,7076964506,Technical Entrance Test,2025-01-18 12:52:49,Fail
S202507752,Nandini,Verma,23,Female,Noida,Uttar Pradesh,nandini.verma.s202507752@example.in,9465692360,Technical Entrance Test,2025-01-18 09:54:06,Fail
S202507753,Aniket,Jain,25,Male,Kochi,Kerala,aniket.jain.s202507753@example.in,6998445868,Technical Entrance Test,2025-01-18 12:17:07,Pass
S202507753,Aniket,Jain,25,Male,Kochi,Kerala,aniket.jain.s202507753@example.in,6998445868,IQ Test,2025-03-01 15:36:27,Fail
S202507754,Aditya,Banerjee,19,Male,Noida,Uttar Pradesh,aditya.banerjee.s202507754@example.in,8465390861,Technical Entrance Test,2025-01-18 16:16:51,Fail
S202507755,Riya,Menon,24,Female,Patna,Bihar,riya.menon.s202507755@example.in,7295990070,Technical Entrance Test,2025-01-18 13:29:48,Pass
S202507755,Riya,Menon,24,Female,Patna,Bihar,riya.menon.s202507755@example.in,7295990070,IQ Test,2025-03-01 12:14:14,Fail
S202507756,Ritika,Patel,24,Female,Bhubaneswar,Odisha,ritika.patel.s202507756@example.in,6960500185,Technical Entrance Test,2025-01-18 09:37:32,Fail
S202507757,Kritika,Chatterjee,23,Female,Bengaluru,Karnataka,kritika.chatterjee.s202507757@example.in,8456644677,Technical Entrance Test,2025-01-18 12:53:28,Fail
S202507758,Harini,Pawar,21,Female,Kochi,Kerala,harini.pawar.s202507758@example.in,9933997770,Technical Entrance Test,2025-01-18 09:32:45,Fail
S202507759,Vivaan,Nair,19,Male,Kolkata,West Bengal,vivaan.nair.s202507759@example.in,6826183536,Technical Entrance Test,2025-01-18 13:39:29,Fail
S202507760,Vivaan,Choudhary,19,Male,Guwahati,Assam,vivaan.choudhary.s202507760@example.in,7763975186,Technical Entrance Test,2025-01-18 16:02:58,Pass
S202507760,Vivaan,Choudhary,19,Male,Guwahati,Assam,vivaan.choudhary.s202507760@example.in,7763975186,IQ Test,2025-03-01 10:34:24,Fail
S202507761,Suresh,Jain,18,Male,Chennai,Tamil Nadu,suresh.jain.s202507761@example.in,7387820002,Technical Entrance Test,2025-01-18 13:49:03,Pass
S202507761,Suresh,Jain,18,Male,Chennai,Tamil Nadu,suresh.jain.s202507761@example.in,7387820002,IQ Test,2025-03-01 11:48:05,Fail
S202507762,Prachi,Gupta,22,Female,Mumbai,Maharashtra,prachi.gupta.s202507762@example.in,7055775912,Technical Entrance Test,2025-01-18 09:13:49,Fail
S202507763,Aman,Rao,24,Male,Lucknow,Uttar Pradesh,aman.rao.s202507763@example.in,7157197151,Technical Entrance Test,2025-01-18 13:13:09,Fail
S202507764,Aishwarya,Pillai,18,Female,Gurugram,Haryana,aishwarya.pillai.s202507764@example.in,6332002229,Technical Entrance Test,2025-01-18 15:04:03,Pass
S202507764,Aishwarya,Pillai,18,Female,Gurugram,Haryana,aishwarya.pillai.s202507764@example.in,6332002229,IQ Test,2025-03-01 12:50:08,Fail
S202507765,Harini,Kulkarni,20,Female,Noida,Uttar Pradesh,harini.kulkarni.s202507765@example.in,8383906373,Technical Entrance Test,2025-01-18 11:45:38,Fail
S202507766,Tanvi,Kulkarni,25,Female,Patna,Bihar,tanvi.kulkarni.s202507766@example.in,7393744007,Technical Entrance Test,2025-01-18 11:39:48,Fail
S202507767,Trisha,Jain,18,Female,Pune,Maharashtra,trisha.jain.s202507767@example.in,6521653976,Technical Entrance Test,2025-01-18 10:42:11,Fail
S202507768,Shivam,Banerjee,22,Male,Bhubaneswar,Odisha,shivam.banerjee.s202507768@example.in,7814272895,Technical Entrance Test,2025-01-18 10:22:25,Fail
S202507769,Yash,Chatterjee,20,Male,Guwahati,Assam,yash.chatterjee.s202507769@example.in,8038143521,Technical Entrance Test,2025-01-18 16:53:49,Fail
S202507770,Manish,Nair,18,Male,Bengaluru,Karnataka,manish.nair.s202507770@example.in,9032934350,Technical Entrance Test,2025-01-18 17:05:27,Fail
S202507771,Abhishek,Bhatia,23,Male,Noida,Uttar Pradesh,abhishek.bhatia.s202507771@example.in,6932115670,Technical Entrance Test,2025-01-18 09:44:33,Fail
S202507772,Shruti,Ali,18,Female,Bengaluru,Karnataka,shruti.ali.s202507772@example.in,6712264595,Technical Entrance Test,2025-01-18 10:54:31,Pass
S202507772,Shruti,Ali,18,Female,Bengaluru,Karnataka,shruti.ali.s202507772@example.in,6712264595,IQ Test,2025-03-01 09:57:08,Pass
S202507772,Shruti,Ali,18,Female,Bengaluru,Karnataka,shruti.ali.s202507772@example.in,6712264595,Descriptive Exam,2025-04-15 11:09:40,Fail
S202507773,Manish,Iyer,24,Male,Lucknow,Uttar Pradesh,manish.iyer.s202507773@example.in,7374341418,Technical Entrance Test,2025-01-18 09:38:40,Fail
S202507774,Vivaan,Banerjee,22,Male,Mumbai,Maharashtra,vivaan.banerjee.s202507774@example.in,9949962318,Technical Entrance Test,2025-01-18 14:04:42,Fail
S202507775,Yash,Shetty,19,Male,Bhubaneswar,Odisha,yash.shetty.s202507775@example.in,9245919100,Technical Entrance Test,2025-01-18 12:00:00,Fail
S202507776,Ananya,Kulkarni,24,Female,Thiruvananthapuram,Kerala,ananya.kulkarni.s202507776@example.in,7238786617,Technical Entrance Test,2025-01-18 17:45:10,Fail
S202507777,Nisha,Das,22,Female,Delhi,Delhi,nisha.das.s202507777@example.in,8798390220,Technical Entrance Test,2025-01-18 13:59:44,Fail
S202507778,Arjun,Nair,22,Male,Pune,Maharashtra,arjun.nair.s202507778@example.in,9724314718,Technical Entrance Test,2025-01-18 13:35:11,Fail
S202507779,Riya,Iyer,25,Female,Noida,Uttar Pradesh,riya.iyer.s202507779@example.in,6455280857,Technical Entrance Test,2025-01-18 15:26:23,Pass
S202507779,Riya,Iyer,25,Female,Noida,Uttar Pradesh,riya.iyer.s202507779@example.in,6455280857,IQ Test,2025-03-01 16:36:34,Pass
S202507779,Riya,Iyer,25,Female,Noida,Uttar Pradesh,riya.iyer.s202507779@example.in,6455280857,Descriptive Exam,2025-04-15 15:35:07,Pass
S202507779,Riya,Iyer,25,Female,Noida,Uttar Pradesh,riya.iyer.s202507779@example.in,6455280857,Face-to-Face Interview,2025-06-10 09:44:48,Fail
S202507780,Ritika,Jain,23,Female,Bengaluru,Karnataka,ritika.jain.s202507780@example.in,9547721292,Technical Entrance Test,2025-01-18 16:04:18,Fail
S202507781,Ritika,Banerjee,20,Female,Bhubaneswar,Odisha,ritika.banerjee.s202507781@example.in,8092139863,Technical Entrance Test,2025-01-18 12:56:42,Fail
S202507782,Abhishek,Choudhary,19,Male,Bhopal,Madhya Pradesh,abhishek.choudhary.s202507782@example.in,9924038325,Technical Entrance Test,2025-01-18 16:25:51,Fail
S202507783,Vivaan,Singh,25,Male,Bhubaneswar,Odisha,vivaan.singh.s202507783@example.in,6196621773,Technical Entrance Test,2025-01-18 12:56:55,Pass
S202507783,Vivaan,Singh,25,Male,Bhubaneswar,Odisha,vivaan.singh.s202507783@example.in,6196621773,IQ Test,2025-03-01 15:19:00,Fail
S202507784,Avni,Chatterjee,19,Female,Visakhapatnam,Andhra Pradesh,avni.chatterjee.s202507784@example.in,9018729492,Technical Entrance Test,2025-01-18 14:09:39,Pass
S202507784,Avni,Chatterjee,19,Female,Visakhapatnam,Andhra Pradesh,avni.chatterjee.s202507784@example.in,9018729492,IQ Test,2025-03-01 15:37:24,Pass
S202507784,Avni,Chatterjee,19,Female,Visakhapatnam,Andhra Pradesh,avni.chatterjee.s202507784@example.in,9018729492,Descriptive Exam,2025-04-15 14:17:07,Pass
S202507784,Avni,Chatterjee,19,Female,Visakhapatnam,Andhra Pradesh,avni.chatterjee.s202507784@example.in,9018729492,Face-to-Face Interview,2025-06-10 10:59:57,Pass
S202507785,Sanya,Nair,21,Female,Visakhapatnam,Andhra Pradesh,sanya.nair.s202507785@example.in,6920573688,Technical Entrance Test,2025-01-18 10:46:09,Fail
S202507786,Vivaan,Patel,25,Male,Thiruvananthapuram,Kerala,vivaan.patel.s202507786@example.in,8336014215,Technical Entrance Test,2025-01-18 13:04:42,Fail
S202507787,Pallavi,Kaur,20,Female,Guwahati,Assam,pallavi.kaur.s202507787@example.in,9560309393,Technical Entrance Test,2025-01-18 10:08:30,Fail
S202507788,Aarav,Jain,19,Male,Chennai,Tamil Nadu,aarav.jain.s202507788@example.in,6271029474,Technical Entrance Test,2025-01-18 11:29:29,Pass
S202507788,Aarav,Jain,19,Male,Chennai,Tamil Nadu,aarav.jain.s202507788@example.in,6271029474,IQ Test,2025-03-01 14:46:07,Fail
S202507789,Nandini,Khan,21,Female,Bengaluru,Karnataka,nandini.khan.s202507789@example.in,6942387839,Technical Entrance Test,2025-01-18 14:58:55,Fail
S202507790,Rakesh,Yadav,23,Male,Chennai,Tamil Nadu,rakesh.yadav.s202507790@example.in,7466358227,Technical Entrance Test,2025-01-18 14:51:00,Fail
S202507791,Harini,Reddy,25,Female,Hyderabad,Telangana,harini.reddy.s202507791@example.in,8162898901,Technical Entrance Test,2025-01-18 17:26:39,Fail
S202507792,Aditya,Rao,18,Male,Chennai,Tamil Nadu,aditya.rao.s202507792@example.in,7536396192,Technical Entrance Test,2025-01-18 14:37:18,Fail
S202507793,Rahul,Yadav,24,Male,Hyderabad,Telangana,rahul.yadav.s202507793@example.in,8861876194,Technical Entrance Test,2025-01-18 15:54:53,Fail
S202507794,Siddharth,Ali,22,Male,Bhubaneswar,Odisha,siddharth.ali.s202507794@example.in,6744202178,Technical Entrance Test,2025-01-18 14:23:53,Pass
S202507794,Siddharth,Ali,22,Male,Bhubaneswar,Odisha,siddharth.ali.s202507794@example.in,6744202178,IQ Test,2025-03-01 10:15:26,Fail
S202507795,Abhishek,Choudhary,21,Male,Ahmedabad,Gujarat,abhishek.choudhary.s202507795@example.in,6687292844,Technical Entrance Test,2025-01-18 12:47:42,Fail
S202507796,Aniket,Sharma,23,Male,Noida,Uttar Pradesh,aniket.sharma.s202507796@example.in,6365096807,Technical Entrance Test,2025-01-18 13:12:32,Fail
S202507797,Priya,Pawar,22,Female,Patna,Bihar,priya.pawar.s202507797@example.in,8649623629,Technical Entrance Test,2025-01-18 12:56:01,Pass
S202507797,Priya,Pawar,22,Female,Patna,Bihar,priya.pawar.s202507797@example.in,8649623629,IQ Test,2025-03-01 15:31:17,Fail
S202507798,Isha,Pawar,25,Female,Guwahati,Assam,isha.pawar.s202507798@example.in,7009973660,Technical Entrance Test,2025-01-18 12:04:26,Pass
S202507798,Isha,Pawar,25,Female,Guwahati,Assam,isha.pawar.s202507798@example.in,7009973660,IQ Test,2025-03-01 10:01:06,Fail
S202507799,Sneha,Iyer,22,Female,Hyderabad,Telangana,sneha.iyer.s202507799@example.in,7469835917,Technical Entrance Test,2025-01-18 09:35:29,Pass
S202507799,Sneha,Iyer,22,Female,Hyderabad,Telangana,sneha.iyer.s202507799@example.in,7469835917,IQ Test,2025-03-01 11:39:39,Fail
S202507800,Sanjay,Shetty,18,Male,Ahmedabad,Gujarat,sanjay.shetty.s202507800@example.in,8218707983,Technical Entrance Test,2025-01-18 09:33:43,Fail
S202507801,Nandini,Ali,21,Female,Chandigarh,Chandigarh,nandini.ali.s202507801@example.in,6811331321,Technical Entrance Test,2025-01-18 17:56:37,Pass
S202507801,Nandini,Ali,21,Female,Chandigarh,Chandigarh,nandini.ali.s202507801@example.in,6811331321,IQ Test,2025-03-01 15:25:18,Pass
S202507801,Nandini,Ali,21,Female,Chandigarh,Chandigarh,nandini.ali.s202507801@example.in,6811331321,Descriptive Exam,2025-04-15 10:45:55,Fail
S202507802,Sanjay,Ali,19,Male,Jaipur,Rajasthan,sanjay.ali.s202507802@example.in,6360907699,Technical Entrance Test,2025-01-18 09:51:01,Fail
S202507803,Jahnavi,Yadav,19,Female,Chandigarh,Chandigarh,jahnavi.yadav.s202507803@example.in,6409935957,Technical Entrance Test,2025-01-18 14:54:51,Fail
S202507804,Yash,Gupta,25,Male,Bhubaneswar,Odisha,yash.gupta.s202507804@example.in,9977724423,Technical Entrance Test,2025-01-18 10:50:17,Fail
S202507805,Rohan,Kaur,18,Male,Kolkata,West Bengal,rohan.kaur.s202507805@example.in,8487399941,Technical Entrance Test,2025-01-18 10:09:45,Fail
S202507806,Nikhil,Reddy,20,Male,Thiruvananthapuram,Kerala,nikhil.reddy.s202507806@example.in,9117440613,Technical Entrance Test,2025-01-18 17:23:35,Pass
S202507806,Nikhil,Reddy,20,Male,Thiruvananthapuram,Kerala,nikhil.reddy.s202507806@example.in,9117440613,IQ Test,2025-03-01 10:35:29,Fail
S202507807,Prachi,Ghosh,24,Female,Kolkata,West Bengal,prachi.ghosh.s202507807@example.in,6220796474,Technical Entrance Test,2025-01-18 14:14:12,Pass
S202507807,Prachi,Ghosh,24,Female,Kolkata,West Bengal,prachi.ghosh.s202507807@example.in,6220796474,IQ Test,2025-03-01 17:05:11,Pass
S202507807,Prachi,Ghosh,24,Female,Kolkata,West Bengal,prachi.ghosh.s202507807@example.in,6220796474,Descriptive Exam,2025-04-15 09:33:21,Fail
S202507808,Manish,Shetty,25,Male,Bhopal,Madhya Pradesh,manish.shetty.s202507808@example.in,8985076627,Technical Entrance Test,2025-01-18 11:57:04,Fail
S202507809,Suresh,Singh,23,Male,Bengaluru,Karnataka,suresh.singh.s202507809@example.in,8753850291,Technical Entrance Test,2025-01-18 14:37:22,Fail
S202507810,Ishaan,Singh,21,Male,Bengaluru,Karnataka,ishaan.singh.s202507810@example.in,9449819203,Technical Entrance Test,2025-01-18 10:09:24,Fail
S202507811,Gaurav,Nair,23,Male,Chennai,Tamil Nadu,gaurav.nair.s202507811@example.in,7225146945,Technical Entrance Test,2025-01-18 11:34:43,Fail
S202507812,Trisha,Verma,18,Female,Hyderabad,Telangana,trisha.verma.s202507812@example.in,8951124900,Technical Entrance Test,2025-01-18 09:58:52,Fail
S202507813,Mahima,Pawar,19,Female,Bengaluru,Karnataka,mahima.pawar.s202507813@example.in,7613682210,Technical Entrance Test,2025-01-18 14:16:23,Fail
S202507814,Kritika,Ali,19,Female,Lucknow,Uttar Pradesh,kritika.ali.s202507814@example.in,8433209125,Technical Entrance Test,2025-01-18 15:33:08,Fail
S202507815,Sakshi,Das,18,Female,Chennai,Tamil Nadu,sakshi.das.s202507815@example.in,8065861820,Technical Entrance Test,2025-01-18 13:18:06,Fail
S202507816,Riya,Kulkarni,25,Female,Pune,Maharashtra,riya.kulkarni.s202507816@example.in,7840765001,Technical Entrance Test,2025-01-18 15:02:01,Pass
S202507816,Riya,Kulkarni,25,Female,Pune,Maharashtra,riya.kulkarni.s202507816@example.in,7840765001,IQ Test,2025-03-01 09:10:23,Fail
S202507817,Priya,Ali,19,Female,Chandigarh,Chandigarh,priya.ali.s202507817@example.in,6931098961,Technical Entrance Test,2025-01-18 15:27:38,Fail
S202507818,Vivek,Bhatia,23,Male,Kochi,Kerala,vivek.bhatia.s202507818@example.in,8617542247,Technical Entrance Test,2025-01-18 15:00:53,Fail
S202507819,Pooja,Rao,18,Female,Visakhapatnam,Andhra Pradesh,pooja.rao.s202507819@example.in,6215387299,Technical Entrance Test,2025-01-18 15:55:06,Fail
S202507820,Aarav,Joshi,20,Male,Jaipur,Rajasthan,aarav.joshi.s202507820@example.in,6256219555,Technical Entrance Test,2025-01-18 09:00:14,Fail
S202507821,Isha,Choudhary,18,Female,Guwahati,Assam,isha.choudhary.s202507821@example.in,8170298325,Technical Entrance Test,2025-01-18 13:25:16,Fail
S202507822,Aditi,Nair,25,Female,Jaipur,Rajasthan,aditi.nair.s202507822@example.in,6583095379,Technical Entrance Test,2025-01-18 16:54:13,Fail
S202507823,Tejas,Kaur,23,Male,Pune,Maharashtra,tejas.kaur.s202507823@example.in,7410379774,Technical Entrance Test,2025-01-18 10:41:52,Fail
S202507824,Sanya,Kulkarni,25,Female,Delhi,Delhi,sanya.kulkarni.s202507824@example.in,6566752483,Technical Entrance Test,2025-01-18 13:01:30,Fail
S202507825,Jahnavi,Tiwari,19,Female,Pune,Maharashtra,jahnavi.tiwari.s202507825@example.in,8289944719,Technical Entrance Test,2025-01-18 10:05:25,Pass
S202507825,Jahnavi,Tiwari,19,Female,Pune,Maharashtra,jahnavi.tiwari.s202507825@example.in,8289944719,IQ Test,2025-03-01 17:54:55,Fail
S202507826,Nikhil,Patel,22,Male,Chennai,Tamil Nadu,nikhil.patel.s202507826@example.in,9894521625,Technical Entrance Test,2025-01-18 15:20:35,Fail
S202507827,Yash,Pillai,25,Male,Kochi,Kerala,yash.pillai.s202507827@example.in,6615029803,Technical Entrance Test,2025-01-18 10:13:03,Fail
S202507828,Avni,Menon,24,Female,Pune,Maharashtra,avni.menon.s202507828@example.in,7942203134,Technical Entrance Test,2025-01-18 15:10:32,Pass
S202507828,Avni,Menon,24,Female,Pune,Maharashtra,avni.menon.s202507828@example.in,7942203134,IQ Test,2025-03-01 11:37:36,Pass
S202507828,Avni,Menon,24,Female,Pune,Maharashtra,avni.menon.s202507828@example.in,7942203134,Descriptive Exam,2025-04-15 17:17:07,Fail
S202507829,Vivek,Tiwari,23,Male,Visakhapatnam,Andhra Pradesh,vivek.tiwari.s202507829@example.in,8709241760,Technical Entrance Test,2025-01-18 14:13:57,Pass
